dist	Gene	pairLabel
4.683087	SELENBP1	Nuc5_gene1_SE32
4.309012	SELENBP1	Nuc5_gene2_SE32
3.783134	SELENBP1	Nuc5_gene1_SE33
6.528548	SELENBP1	Nuc5_gene2_SE33
2.341978	SELENBP1	Nuc5_gene1_SE34
6.179801	SELENBP1	Nuc5_gene2_SE34
4.906021	SELENBP1	Nuc5_gene1_SE35
7.144013	SELENBP1	Nuc5_gene2_SE35
5.625805	SELENBP1	Nuc5_gene1_SE36
4.505843	SELENBP1	Nuc5_gene2_SE36
3.43367	SELENBP1	Nuc5_gene1_SE37
6.260642	SELENBP1	Nuc5_gene2_SE37
5.265095	SELENBP1	Nuc5_gene1_SE38
6.727036	SELENBP1	Nuc5_gene2_SE38
3.025905	SELENBP1	Nuc5_gene1_SE39
2.960048	SELENBP1	Nuc5_gene2_SE39
5.236099	SELENBP1	Nuc5_gene1_SE40
4.356073	SELENBP1	Nuc5_gene2_SE40
2.893656	SELENBP1	Nuc5_gene1_SE41
5.668652	SELENBP1	Nuc5_gene2_SE41
3.162006	SELENBP1	Nuc5_gene1_SE42
6.053854	SELENBP1	Nuc5_gene2_SE42
5.389625	SELENBP1	Nuc5_gene1_SE43
6.720138	SELENBP1	Nuc5_gene2_SE43
5.946326	SELENBP1	Nuc5_gene1_SE44
7.028417	SELENBP1	Nuc5_gene2_SE44
4.874065	SELENBP1	Nuc5_gene1_SE45
3.952833	SELENBP1	Nuc5_gene2_SE45
5.578857	SELENBP1	Nuc5_gene1_SE46
7.400706	SELENBP1	Nuc5_gene2_SE46
3.933544	SELENBP1	Nuc5_gene1_SE47
5.134833	SELENBP1	Nuc5_gene2_SE47
5.070789	SELENBP1	Nuc5_gene1_SE48
8.101971	SELENBP1	Nuc5_gene2_SE48
2.299201	SELENBP1	Nuc5_gene1_SE49
4.891928	SELENBP1	Nuc5_gene2_SE49
6.39936	SELENBP1	Nuc5_gene1_SE50
6.213336	SELENBP1	Nuc5_gene2_SE50
14.107104	SELENBP1	Nuc5_gene1_SE51
10.530738	SELENBP1	Nuc5_gene2_SE51
2.967067	SELENBP1	Nuc5_gene1_SE52
3.700752	SELENBP1	Nuc5_gene2_SE52
2.502427	SELENBP1	Nuc5_gene1_SE53
6.391108	SELENBP1	Nuc5_gene2_SE53
2.42015	SELENBP1	Nuc5_gene1_SE54
5.26021	SELENBP1	Nuc5_gene2_SE54
2.375774	SELENBP1	Nuc5_gene1_SE55
5.294071	SELENBP1	Nuc5_gene2_SE55
2.813048	SELENBP1	Nuc5_gene1_SE56
4.504269	SELENBP1	Nuc5_gene2_SE56
6.476424	SELENBP1	Nuc5_gene1_SE57
6.12738	SELENBP1	Nuc5_gene2_SE57
5.69678	SELENBP1	Nuc5_gene1_SE58
6.581469	SELENBP1	Nuc5_gene2_SE58
3.251994	SELENBP1	Nuc5_gene1_SE59
4.325517	SELENBP1	Nuc5_gene2_SE59
6.146943	SELENBP1	Nuc5_gene1_SE60
3.881232	SELENBP1	Nuc5_gene2_SE60
3.600886	SELENBP1	Nuc5_gene1_SE61
7.413479	SELENBP1	Nuc5_gene2_SE61
13.003233	SELENBP1	Nuc5_gene1_SE62
9.069565	SELENBP1	Nuc5_gene2_SE62
5.202235	SELENBP1	Nuc5_gene1_SE63
6.449286	SELENBP1	Nuc5_gene2_SE63
3.712642	SELENBP1	Nuc5_gene1_SE64
2.652277	SELENBP1	Nuc5_gene2_SE64
7.133186	SELENBP1	Nuc5_gene1_SE65
4.798511	SELENBP1	Nuc5_gene2_SE65
10.045615	SELENBP1	Nuc5_gene1_SE66
7.356588	SELENBP1	Nuc5_gene2_SE66
5.957463	SELENBP1	Nuc5_gene1_SE67
6.577122	SELENBP1	Nuc5_gene2_SE67
2.390057	SELENBP1	Nuc5_gene1_SE68
3.163424	SELENBP1	Nuc5_gene2_SE68
3.191588	SELENBP1	Nuc5_gene1_SE69
3.934874	SELENBP1	Nuc5_gene2_SE69
5.29456	SELENBP1	Nuc5_gene1_SE70
4.463719	SELENBP1	Nuc5_gene2_SE70
6.187982	SELENBP1	Nuc5_gene1_SE71
2.973667	SELENBP1	Nuc5_gene2_SE71
3.914152	SELENBP1	Nuc5_gene1_SE72
6.593279	SELENBP1	Nuc5_gene2_SE72
15.16511	SELENBP1	Nuc5_gene1_SE73
12.24514	SELENBP1	Nuc5_gene2_SE73
1.615408	SELENBP1	Nuc5_gene1_SE74
6.047824	SELENBP1	Nuc5_gene2_SE74
4.85604	SELENBP1	Nuc5_gene1_SE75
7.493716	SELENBP1	Nuc5_gene2_SE75
3.15354	SELENBP1	Nuc5_gene1_SE76
2.084664	SELENBP1	Nuc5_gene2_SE76
6.446835	SELENBP1	Nuc5_gene1_SE77
4.62722	SELENBP1	Nuc5_gene2_SE77
5.767115	SELENBP1	Nuc5_gene1_SE78
7.139024	SELENBP1	Nuc5_gene2_SE78
5.09686	SELENBP1	Nuc5_gene1_SE79
3.239561	SELENBP1	Nuc5_gene2_SE79
1.681777	SELENBP1	Nuc5_gene1_SE80
2.935389	SELENBP1	Nuc5_gene2_SE80
2.519875	SELENBP1	Nuc5_gene1_SE81
2.529368	SELENBP1	Nuc5_gene2_SE81
1.886016	SELENBP1	Nuc5_gene1_SE82
5.367359	SELENBP1	Nuc5_gene2_SE82
2.741422	SELENBP1	Nuc5_gene1_SE83
5.423938	SELENBP1	Nuc5_gene2_SE83
6.406678	SELENBP1	Nuc5_gene1_SE84
7.040112	SELENBP1	Nuc5_gene2_SE84
3.2764	SELENBP1	Nuc5_gene1_SE85
6.279708	SELENBP1	Nuc5_gene2_SE85
5.432551	SELENBP1	Nuc5_gene1_SE86
3.959856	SELENBP1	Nuc5_gene2_SE86
4.762702	SELENBP1	Nuc5_gene1_SE87
2.733912	SELENBP1	Nuc5_gene2_SE87
3.222675	SELENBP1	Nuc5_gene1_SE88
3.595002	SELENBP1	Nuc5_gene2_SE88
5.512582	SELENBP1	Nuc5_gene1_SE89
2.234974	SELENBP1	Nuc5_gene2_SE89
6.485289	SELENBP1	Nuc5_gene1_SE90
3.198164	SELENBP1	Nuc5_gene2_SE90
3.213783	SELENBP1	Nuc5_gene1_SE91
5.877748	SELENBP1	Nuc5_gene2_SE91
5.679534	SELENBP1	Nuc5_gene1_SE92
5.813013	SELENBP1	Nuc5_gene2_SE92
5.387797	SELENBP1	Nuc5_gene1_SE93
3.376216	SELENBP1	Nuc5_gene2_SE93
5.275026	SELENBP1	Nuc5_gene1_SE94
3.391506	SELENBP1	Nuc5_gene2_SE94
4.318464	SELENBP1	Nuc5_gene1_SE95
7.460258	SELENBP1	Nuc5_gene2_SE95
6.873557	SELENBP1	Nuc5_gene1_SE96
3.830714	SELENBP1	Nuc5_gene2_SE96
5.589703	SELENBP1	Nuc5_gene1_SE97
6.303063	SELENBP1	Nuc5_gene2_SE97
7.21889	SELENBP1	Nuc5_gene1_SE98
4.386468	SELENBP1	Nuc5_gene2_SE98
5.517406	SELENBP1	Nuc5_gene1_SE99
6.809346	SELENBP1	Nuc5_gene2_SE99
5.919155	SELENBP1	Nuc5_gene1_SE100
4.776511	SELENBP1	Nuc5_gene2_SE100
6.680886	SELENBP1	Nuc5_gene1_SE101
7.925833	SELENBP1	Nuc5_gene2_SE101
6.751396	SELENBP1	Nuc5_gene1_SE102
8.288083	SELENBP1	Nuc5_gene2_SE102
7.494695	SELENBP1	Nuc5_gene1_SE103
8.333247	SELENBP1	Nuc5_gene2_SE103
8.380179	SELENBP1	Nuc5_gene1_SE104
8.875307	SELENBP1	Nuc5_gene2_SE104
6.697745	SELENBP1	Nuc6_gene1_SE1
6.547097	SELENBP1	Nuc6_gene2_SE1
11.143219	SELENBP1	Nuc6_gene3_SE1
5.995037	SELENBP1	Nuc6_gene1_SE2
6.426823	SELENBP1	Nuc6_gene2_SE2
