dist	Gene	pairLabel
6.39545	CD36	Nuc24_gene1_SE14
4.398447	CD36	Nuc24_gene1_SE15
7.582736	CD36	Nuc24_gene1_SE16
1.292641	CD36	Nuc24_gene1_SE17
3.642116	CD36	Nuc24_gene1_SE18
6.842686	CD36	Nuc24_gene1_SE19
2.015249	CD36	Nuc24_gene1_SE20
1.555705	CD36	Nuc24_gene1_SE21
0.749286	CD36	Nuc24_gene1_SE22
1.902679	CD36	Nuc24_gene1_SE23
2.949524	CD36	Nuc24_gene1_SE24
3.354282	CD36	Nuc24_gene1_SE25
3.506723	CD36	Nuc24_gene1_SE26
4.08934	CD36	Nuc24_gene1_SE27
5.674568	CD36	Nuc24_gene1_SE28
5.890142	CD36	Nuc24_gene1_SE29
1.223219	CD36	Nuc24_gene1_SE30
2.441374	CD36	Nuc24_gene1_SE31
5.756127	CD36	Nuc24_gene1_SE32
6.40693	CD36	Nuc24_gene1_SE33
1.880492	CD36	Nuc24_gene1_SE34
6.443727	CD36	Nuc24_gene1_SE35
0.225523	CD36	Nuc24_gene1_SE36
3.209349	CD36	Nuc24_gene1_SE37
3.666974	CD36	Nuc24_gene1_SE38
2.204759	CD36	Nuc24_gene1_SE39
1.073454	CD36	Nuc24_gene1_SE40
6.469442	CD36	Nuc24_gene1_SE41
5.446825	CD36	Nuc24_gene1_SE42
4.100392	CD36	Nuc24_gene1_SE43
2.724065	CD36	Nuc24_gene1_SE44
0.623738	CD36	Nuc24_gene1_SE45
0.879934	CD36	Nuc24_gene1_SE46
1.211475	CD36	Nuc24_gene1_SE47
4.690117	CD36	Nuc24_gene1_SE48
2.568218	CD36	Nuc24_gene1_SE49
1.281049	CD36	Nuc24_gene1_SE50
1.898503	CD36	Nuc24_gene1_SE51
1.664041	CD36	Nuc24_gene1_SE52
4.428707	CD36	Nuc24_gene1_SE53
3.722609	CD36	Nuc24_gene1_SE54
4.348589	CD36	Nuc24_gene1_SE55
6.344892	CD36	Nuc24_gene1_SE56
3.093771	CD36	Nuc24_gene1_SE57
3.777791	CD36	Nuc24_gene1_SE58
4.656666	CD36	Nuc24_gene1_SE59
6.984217	CD36	Nuc24_gene1_SE60
7.693845	CD36	Nuc24_gene1_SE61
2.189301	CD36	Nuc24_gene1_SE62
1.495693	CD36	Nuc24_gene1_SE63
0.858054	CD36	Nuc24_gene1_SE64
2.826861	CD36	Nuc24_gene1_SE65
3.080437	CD36	Nuc24_gene1_SE66
3.68886	CD36	Nuc24_gene1_SE67
6.05063	CD36	Nuc24_gene1_SE68
4.19383	CD36	Nuc24_gene1_SE69
2.19619	CD36	Nuc24_gene1_SE70
1.805134	CD36	Nuc24_gene1_SE71
1.46222	CD36	Nuc24_gene1_SE72
3.396175	CD36	Nuc24_gene1_SE73
2.09041	CD36	Nuc24_gene1_SE74
1.099878	CD36	Nuc24_gene1_SE75
2.992514	CD36	Nuc24_gene1_SE76
1.162462	CD36	Nuc24_gene1_SE77
0.929272	CD36	Nuc24_gene1_SE78
7.000891	CD36	Nuc24_gene1_SE79
1.092784	CD36	Nuc24_gene1_SE80
0.820449	CD36	Nuc24_gene1_SE81
1.578319	CD36	Nuc24_gene1_SE82
2.428547	CD36	Nuc24_gene1_SE83
2.621672	CD36	Nuc24_gene1_SE84
4.38918	CD36	Nuc24_gene1_SE85
4.929275	CD36	Nuc24_gene1_SE86
2.580137	CD36	Nuc24_gene1_SE87
4.603808	CD36	Nuc24_gene1_SE88
4.886693	CD36	Nuc24_gene1_SE89
3.453494	CD36	Nuc24_gene1_SE90
1.777526	CD36	Nuc24_gene1_SE91
1.898991	CD36	Nuc24_gene1_SE92
1.996349	CD36	Nuc24_gene1_SE93
3.620683	CD36	Nuc24_gene1_SE94
3.879731	CD36	Nuc24_gene1_SE95
4.450283	CD36	Nuc24_gene1_SE96
7.017613	CD36	Nuc24_gene1_SE97
1.815715	CD36	Nuc24_gene1_SE98
2.420721	CD36	Nuc24_gene1_SE99
4.391349	CD36	Nuc24_gene1_SE100
3.201208	CD36	Nuc24_gene1_SE101
3.384088	CD36	Nuc24_gene1_SE102
3.375246	CD36	Nuc24_gene1_SE103
4.992532	CD36	Nuc24_gene1_SE104
7.755896	CD36	Nuc24_gene1_SE105
3.82913	CD36	Nuc24_gene1_SE106
3.289238	CD36	Nuc24_gene1_SE107
3.956026	CD36	Nuc24_gene1_SE108
2.511056	CD36	Nuc24_gene1_SE109
2.47386	CD36	Nuc24_gene1_SE110
3.818765	CD36	Nuc24_gene1_SE111
3.471951	CD36	Nuc24_gene1_SE112
2.464277	CD36	Nuc24_gene1_SE113
4.164451	CD36	Nuc24_gene1_SE114
2.717356	CD36	Nuc24_gene1_SE115
4.879519	CD36	Nuc24_gene1_SE116
3.69668	CD36	Nuc24_gene1_SE117
3.754307	CD36	Nuc24_gene1_SE118
4.243763	CD36	Nuc24_gene1_SE119
4.205829	CD36	Nuc24_gene1_SE120
5.714286	CD36	Nuc24_gene1_SE121
2.915543	CD36	Nuc24_gene1_SE122
3.607409	CD36	Nuc24_gene1_SE123
4.534935	CD36	Nuc24_gene1_SE124
4.780769	CD36	Nuc24_gene1_SE125
5.231373	CD36	Nuc24_gene1_SE126
6.872663	CD36	Nuc24_gene1_SE127
5.029613	CD36	Nuc24_gene1_SE128
3.738495	CD36	Nuc24_gene1_SE129
3.514285	CD36	Nuc24_gene1_SE130
5.259965	CD36	Nuc24_gene1_SE131
3.978336	CD36	Nuc24_gene1_SE132
3.606891	CD36	Nuc24_gene1_SE133
4.517722	CD36	Nuc24_gene1_SE134
4.409236	CD36	Nuc24_gene1_SE135
4.920618	CD36	Nuc24_gene1_SE136
4.526246	CD36	Nuc24_gene1_SE137
4.302419	CD36	Nuc24_gene1_SE138
4.279125	CD36	Nuc24_gene1_SE139
5.113029	CD36	Nuc24_gene1_SE140
5.240233	CD36	Nuc24_gene1_SE141
4.26787	CD36	Nuc24_gene1_SE142
4.684487	CD36	Nuc24_gene1_SE143
4.932503	CD36	Nuc24_gene1_SE144
5.79639	CD36	Nuc24_gene1_SE145
6.277935	CD36	Nuc24_gene1_SE146
4.964427	CD36	Nuc24_gene1_SE147
6.888769	CD36	Nuc24_gene1_SE148
4.87497	CD36	Nuc24_gene1_SE149
4.828594	CD36	Nuc24_gene1_SE150
4.986385	CD36	Nuc24_gene1_SE151
5.845644	CD36	Nuc24_gene1_SE152
5.234395	CD36	Nuc24_gene1_SE153
5.52318	CD36	Nuc24_gene1_SE154
7.528406	CD36	Nuc24_gene1_SE155
6.945787	CD36	Nuc24_gene1_SE156
4.262904	CD36	Nuc25_gene1_SE1
6.748598	CD36	Nuc25_gene2_SE1
5.120006	CD36	Nuc25_gene1_SE2
5.873019	CD36	Nuc25_gene2_SE2
4.768645	CD36	Nuc25_gene1_SE3
6.897829	CD36	Nuc25_gene2_SE3
1.107216	CD36	Nuc25_gene1_SE4
8.899126	CD36	Nuc25_gene2_SE4
6.118384	CD36	Nuc25_gene1_SE5
4.21761	CD36	Nuc25_gene2_SE5
6.638333	CD36	Nuc25_gene1_SE6
3.229375	CD36	Nuc25_gene2_SE6
5.759446	CD36	Nuc25_gene1_SE7
7.827578	CD36	Nuc25_gene2_SE7
7.71671	CD36	Nuc25_gene1_SE8
0.799428	CD36	Nuc25_gene2_SE8
4.262324	CD36	Nuc25_gene1_SE9
4.413006	CD36	Nuc25_gene2_SE9
5.520847	CD36	Nuc25_gene1_SE10
3.176648	CD36	Nuc25_gene2_SE10
5.780453	CD36	Nuc25_gene1_SE11
3.713754	CD36	Nuc25_gene2_SE11
5.837226	CD36	Nuc25_gene1_SE12
4.439256	CD36	Nuc25_gene2_SE12
6.059986	CD36	Nuc25_gene1_SE13
4.567847	CD36	Nuc25_gene2_SE13
5.945452	CD36	Nuc26_gene1_SE1
6.92979	CD36	Nuc26_gene1_SE2
5.46959	CD36	Nuc26_gene1_SE3
5.613479	CD36	Nuc26_gene1_SE4
4.023763	CD36	Nuc26_gene1_SE5
3.363204	CD36	Nuc26_gene1_SE6
4.683072	CD36	Nuc26_gene1_SE7
4.176923	CD36	Nuc26_gene1_SE8
5.178032	CD36	Nuc26_gene1_SE9
3.04787	CD36	Nuc26_gene1_SE10
5.762346	CD36	Nuc26_gene1_SE11
5.210472	CD36	Nuc26_gene1_SE12
1.980846	CD36	Nuc26_gene1_SE13
4.872277	CD36	Nuc26_gene1_SE14
2.191556	CD36	Nuc26_gene1_SE15
4.86741	CD36	Nuc26_gene1_SE16
5.171964	CD36	Nuc26_gene1_SE17
0.687339	CD36	Nuc26_gene1_SE18
4.424485	CD36	Nuc26_gene1_SE19
3.900961	CD36	Nuc26_gene1_SE20
4.012224	CD36	Nuc27_gene1_SE1
9.204071	CD36	Nuc27_gene2_SE1
1.909527	CD36	Nuc27_gene1_SE2
12.452863	CD36	Nuc27_gene2_SE2
7.328852	CD36	Nuc27_gene1_SE3
4.417321	CD36	Nuc27_gene2_SE3
18.234148	CD36	Nuc27_gene1_SE4
10.411784	CD36	Nuc27_gene2_SE4
17.937539	CD36	Nuc27_gene1_SE5
9.914758	CD36	Nuc27_gene2_SE5
21.650761	CD36	Nuc27_gene1_SE6
13.089451	CD36	Nuc27_gene2_SE6
19.461869	CD36	Nuc27_gene1_SE7
10.715857	CD36	Nuc27_gene2_SE7
19.701574	CD36	Nuc27_gene1_SE8
10.734488	CD36	Nuc27_gene2_SE8
2.93073	CD36	Nuc27_gene1_SE9
11.048507	CD36	Nuc27_gene2_SE9
0.131265	CD36	Nuc27_gene1_SE10
11.099361	CD36	Nuc27_gene2_SE10
5.237902	CD36	Nuc27_gene1_SE11
8.960126	CD36	Nuc27_gene2_SE11
20.020283	CD36	Nuc27_gene1_SE12
11.24333	CD36	Nuc27_gene2_SE12
8.95459	CD36	Nuc27_gene1_SE13
6.59296	CD36	Nuc27_gene2_SE13
9.486601	CD36	Nuc27_gene1_SE14
3.65131	CD36	Nuc27_gene2_SE14
8.17474	CD36	Nuc27_gene1_SE15
7.327193	CD36	Nuc27_gene2_SE15
6.258803	CD36	Nuc27_gene1_SE16
8.193434	CD36	Nuc27_gene2_SE16
10.717448	CD36	Nuc27_gene1_SE17
3.159196	CD36	Nuc27_gene2_SE17
3.891236	CD36	Nuc27_gene1_SE18
7.453218	CD36	Nuc27_gene2_SE18
10.616328	CD36	Nuc27_gene1_SE19
4.210283	CD36	Nuc27_gene2_SE19
11.176905	CD36	Nuc27_gene1_SE20
4.402286	CD36	Nuc27_gene2_SE20
4.723332	CD36	Nuc27_gene1_SE21
8.753492	CD36	Nuc27_gene2_SE21
5.916328	CD36	Nuc27_gene1_SE22
8.057146	CD36	Nuc27_gene2_SE22
11.042615	CD36	Nuc27_gene1_SE23
2.416461	CD36	Nuc27_gene2_SE23
2.815871	CD36	Nuc27_gene1_SE24
10.105671	CD36	Nuc27_gene2_SE24
9.463274	CD36	Nuc27_gene1_SE25
6.844387	CD36	Nuc27_gene2_SE25
5.701308	CD36	Nuc27_gene1_SE26
5.369184	CD36	Nuc27_gene2_SE26
10.644294	CD36	Nuc27_gene1_SE27
4.445493	CD36	Nuc27_gene2_SE27
7.500557	CD36	Nuc27_gene1_SE28
7.486198	CD36	Nuc27_gene2_SE28
9.704577	CD36	Nuc27_gene1_SE29
4.23368	CD36	Nuc27_gene2_SE29
9.603277	CD36	Nuc27_gene1_SE30
4.092984	CD36	Nuc27_gene2_SE30
6.37568	CD36	Nuc27_gene1_SE31
7.059987	CD36	Nuc27_gene2_SE31
4.540365	CD36	Nuc27_gene1_SE32
7.786224	CD36	Nuc27_gene2_SE32
20.520714	CD36	Nuc27_gene1_SE33
11.024931	CD36	Nuc27_gene2_SE33
7.130433	CD36	Nuc27_gene1_SE34
4.31749	CD36	Nuc27_gene2_SE34
11.435983	CD36	Nuc27_gene1_SE35
4.574119	CD36	Nuc27_gene2_SE35
11.037772	CD36	Nuc27_gene1_SE36
3.997745	CD36	Nuc27_gene2_SE36
8.113744	CD36	Nuc27_gene1_SE37
6.052926	CD36	Nuc27_gene2_SE37
8.717671	CD36	Nuc27_gene1_SE38
6.173554	CD36	Nuc27_gene2_SE38
9.152173	CD36	Nuc27_gene1_SE39
4.589621	CD36	Nuc27_gene2_SE39
9.111925	CD36	Nuc27_gene1_SE40
3.784669	CD36	Nuc27_gene2_SE40
9.568728	CD36	Nuc27_gene1_SE41
2.793244	CD36	Nuc27_gene2_SE41
7.16398	CD36	Nuc27_gene1_SE42
4.468882	CD36	Nuc27_gene2_SE42
7.444218	CD36	Nuc27_gene1_SE43
8.312179	CD36	Nuc27_gene2_SE43
5.784252	CD36	Nuc27_gene1_SE44
6.289439	CD36	Nuc27_gene2_SE44
8.878129	CD36	Nuc27_gene1_SE45
6.615777	CD36	Nuc27_gene2_SE45
10.295022	CD36	Nuc27_gene1_SE46
7.338429	CD36	Nuc27_gene2_SE46
9.391674	CD36	Nuc27_gene1_SE47
5.354969	CD36	Nuc27_gene2_SE47
9.980566	CD36	Nuc27_gene1_SE48
2.305512	CD36	Nuc27_gene2_SE48
21.828312	CD36	Nuc27_gene1_SE49
11.984181	CD36	Nuc27_gene2_SE49
5.701296	CD36	Nuc27_gene1_SE50
5.837697	CD36	Nuc27_gene2_SE50
11.650384	CD36	Nuc27_gene1_SE51
4.297616	CD36	Nuc27_gene2_SE51
11.006514	CD36	Nuc27_gene1_SE52
6.219864	CD36	Nuc27_gene2_SE52
8.718926	CD36	Nuc27_gene1_SE53
6.592114	CD36	Nuc27_gene2_SE53
9.976028	CD36	Nuc27_gene1_SE54
6.801359	CD36	Nuc27_gene2_SE54
11.432931	CD36	Nuc27_gene1_SE55
5.245771	CD36	Nuc27_gene2_SE55
11.052324	CD36	Nuc27_gene1_SE56
4.048594	CD36	Nuc27_gene2_SE56
12.061607	CD36	Nuc27_gene1_SE57
3.905748	CD36	Nuc27_gene2_SE57
11.423064	CD36	Nuc27_gene1_SE58
0.533118	CD36	Nuc27_gene2_SE58
11.064203	CD36	Nuc27_gene1_SE59
1.231151	CD36	Nuc27_gene2_SE59
12.171113	CD36	Nuc27_gene1_SE60
3.411465	CD36	Nuc27_gene2_SE60
12.236082	CD36	Nuc27_gene1_SE61
3.106701	CD36	Nuc27_gene2_SE61
5.062271	CD36	Nuc27_gene1_SE62
7.795701	CD36	Nuc27_gene2_SE62
5.004489	CD36	Nuc27_gene1_SE63
7.312804	CD36	Nuc27_gene2_SE63
10.554198	CD36	Nuc27_gene1_SE64
7.225734	CD36	Nuc27_gene2_SE64
10.11476	CD36	Nuc27_gene1_SE65
6.737027	CD36	Nuc27_gene2_SE65
7.158549	CD36	Nuc27_gene1_SE66
4.010864	CD36	Nuc27_gene2_SE66
9.601698	CD36	Nuc27_gene1_SE67
3.577419	CD36	Nuc27_gene2_SE67
11.789074	CD36	Nuc27_gene1_SE68
4.679216	CD36	Nuc27_gene2_SE68
8.282601	CD36	Nuc27_gene1_SE69
2.934224	CD36	Nuc27_gene2_SE69
8.918823	CD36	Nuc27_gene1_SE70
6.643527	CD36	Nuc27_gene2_SE70
11.138699	CD36	Nuc27_gene1_SE71
7.504865	CD36	Nuc27_gene2_SE71
6.361996	CD36	Nuc27_gene1_SE72
5.129004	CD36	Nuc27_gene2_SE72
9.530065	CD36	Nuc27_gene1_SE73
2.66686	CD36	Nuc27_gene2_SE73
7.078596	CD36	Nuc27_gene1_SE74
8.259979	CD36	Nuc27_gene2_SE74
9.311877	CD36	Nuc27_gene1_SE75
7.045818	CD36	Nuc27_gene2_SE75
8.047454	CD36	Nuc27_gene1_SE76
4.043957	CD36	Nuc27_gene2_SE76
8.293985	CD36	Nuc27_gene1_SE77
3.707436	CD36	Nuc27_gene2_SE77
10.25051	CD36	Nuc27_gene1_SE78
1.210912	CD36	Nuc27_gene2_SE78
12.408581	CD36	Nuc27_gene1_SE79
2.420765	CD36	Nuc27_gene2_SE79
10.400159	CD36	Nuc27_gene1_SE80
5.936609	CD36	Nuc27_gene2_SE80
11.601127	CD36	Nuc27_gene1_SE81
5.621891	CD36	Nuc27_gene2_SE81
13.153893	CD36	Nuc27_gene1_SE82
5.062719	CD36	Nuc27_gene2_SE82
6.339529	CD36	Nuc27_gene1_SE83
8.106463	CD36	Nuc27_gene2_SE83
5.474002	CD36	Nuc27_gene1_SE84
7.440599	CD36	Nuc27_gene2_SE84
7.745505	CD36	Nuc27_gene1_SE85
4.884377	CD36	Nuc27_gene2_SE85
8.112386	CD36	Nuc27_gene1_SE86
4.23635	CD36	Nuc27_gene2_SE86
9.826091	CD36	Nuc27_gene1_SE87
6.198491	CD36	Nuc27_gene2_SE87
12.753752	CD36	Nuc27_gene1_SE88
5.059042	CD36	Nuc27_gene2_SE88
8.470755	CD36	Nuc27_gene1_SE89
6.781724	CD36	Nuc27_gene2_SE89
12.425984	CD36	Nuc27_gene1_SE90
2.34917	CD36	Nuc27_gene2_SE90
8.909954	CD36	Nuc27_gene1_SE91
5.392809	CD36	Nuc27_gene2_SE91
7.286268	CD36	Nuc27_gene1_SE92
4.893383	CD36	Nuc27_gene2_SE92
12.951786	CD36	Nuc27_gene1_SE93
3.76492	CD36	Nuc27_gene2_SE93
11.911068	CD36	Nuc27_gene1_SE94
1.822158	CD36	Nuc27_gene2_SE94
11.023944	CD36	Nuc27_gene1_SE95
1.373082	CD36	Nuc27_gene2_SE95
6.778365	CD36	Nuc27_gene1_SE96
7.236405	CD36	Nuc27_gene2_SE96
8.05461	CD36	Nuc27_gene1_SE97
4.408192	CD36	Nuc27_gene2_SE97
11.764717	CD36	Nuc27_gene1_SE98
4.654818	CD36	Nuc27_gene2_SE98
9.582511	CD36	Nuc27_gene1_SE99
2.011992	CD36	Nuc27_gene2_SE99
10.549513	CD36	Nuc27_gene1_SE100
0.947753	CD36	Nuc27_gene2_SE100
7.002954	CD36	Nuc27_gene1_SE101
7.72265	CD36	Nuc27_gene2_SE101
13.299657	CD36	Nuc27_gene1_SE102
3.699598	CD36	Nuc27_gene2_SE102
9.863543	CD36	Nuc27_gene1_SE103
6.291134	CD36	Nuc27_gene2_SE103
7.440588	CD36	Nuc27_gene1_SE104
5.380256	CD36	Nuc27_gene2_SE104
7.13258	CD36	Nuc27_gene1_SE105
5.309732	CD36	Nuc27_gene2_SE105
11.778633	CD36	Nuc27_gene1_SE106
3.25994	CD36	Nuc27_gene2_SE106
9.925798	CD36	Nuc27_gene1_SE107
1.729863	CD36	Nuc27_gene2_SE107
11.891422	CD36	Nuc27_gene1_SE108
1.740848	CD36	Nuc27_gene2_SE108
8.025815	CD36	Nuc27_gene1_SE109
8.150561	CD36	Nuc27_gene2_SE109
9.565269	CD36	Nuc27_gene1_SE110
7.417875	CD36	Nuc27_gene2_SE110
11.676976	CD36	Nuc27_gene1_SE111
6.824793	CD36	Nuc27_gene2_SE111
7.578453	CD36	Nuc27_gene1_SE112
4.826515	CD36	Nuc27_gene2_SE112
11.388295	CD36	Nuc27_gene1_SE113
1.679644	CD36	Nuc27_gene2_SE113
12.405066	CD36	Nuc27_gene1_SE114
2.086696	CD36	Nuc27_gene2_SE114
7.555837	CD36	Nuc27_gene1_SE115
7.851401	CD36	Nuc27_gene2_SE115
6.720994	CD36	Nuc27_gene1_SE116
6.154188	CD36	Nuc27_gene2_SE116
9.746114	CD36	Nuc27_gene1_SE117
4.736803	CD36	Nuc27_gene2_SE117
8.227777	CD36	Nuc27_gene1_SE118
4.524716	CD36	Nuc27_gene2_SE118
10.900777	CD36	Nuc27_gene1_SE119
3.569466	CD36	Nuc27_gene2_SE119
6.806894	CD36	Nuc27_gene1_SE120
8.005316	CD36	Nuc27_gene2_SE120
7.695158	CD36	Nuc27_gene1_SE121
8.307984	CD36	Nuc27_gene2_SE121
8.493659	CD36	Nuc27_gene1_SE122
6.011972	CD36	Nuc27_gene2_SE122
10.156931	CD36	Nuc27_gene1_SE123
3.408964	CD36	Nuc27_gene2_SE123
11.474275	CD36	Nuc27_gene1_SE124
2.74075	CD36	Nuc27_gene2_SE124
12.576591	CD36	Nuc27_gene1_SE125
2.491595	CD36	Nuc27_gene2_SE125
8.746252	CD36	Nuc27_gene1_SE126
8.14828	CD36	Nuc27_gene2_SE126
13.098231	CD36	Nuc27_gene1_SE127
4.980836	CD36	Nuc27_gene2_SE127
10.062287	CD36	Nuc27_gene1_SE128
2.852218	CD36	Nuc27_gene2_SE128
11.679286	CD36	Nuc27_gene1_SE129
2.032733	CD36	Nuc27_gene2_SE129
11.358999	CD36	Nuc27_gene1_SE130
1.750482	CD36	Nuc27_gene2_SE130
9.108628	CD36	Nuc27_gene1_SE131
6.788925	CD36	Nuc27_gene2_SE131
11.295408	CD36	Nuc27_gene1_SE132
2.040737	CD36	Nuc27_gene2_SE132
13.919527	CD36	Nuc27_gene1_SE133
4.426331	CD36	Nuc27_gene2_SE133
7.639347	CD36	Nuc27_gene1_SE134
6.433169	CD36	Nuc27_gene2_SE134
9.261865	CD36	Nuc27_gene1_SE135
5.973453	CD36	Nuc27_gene2_SE135
9.720676	CD36	Nuc27_gene1_SE136
5.762174	CD36	Nuc27_gene2_SE136
10.510768	CD36	Nuc27_gene1_SE137
3.474053	CD36	Nuc27_gene2_SE137
11.748664	CD36	Nuc27_gene1_SE138
3.599109	CD36	Nuc27_gene2_SE138
9.196862	CD36	Nuc27_gene1_SE139
7.920499	CD36	Nuc27_gene2_SE139
9.580893	CD36	Nuc27_gene1_SE140
7.500963	CD36	Nuc27_gene2_SE140
7.398816	CD36	Nuc27_gene1_SE141
6.541496	CD36	Nuc27_gene2_SE141
10.346391	CD36	Nuc27_gene1_SE142
3.447722	CD36	Nuc27_gene2_SE142
12.763645	CD36	Nuc27_gene1_SE143
2.919589	CD36	Nuc27_gene2_SE143
8.672739	CD36	Nuc27_gene1_SE144
6.469251	CD36	Nuc27_gene2_SE144
13.494338	CD36	Nuc27_gene1_SE145
4.370617	CD36	Nuc27_gene2_SE145
9.322774	CD36	Nuc27_gene1_SE146
7.456784	CD36	Nuc27_gene2_SE146
12.191803	CD36	Nuc27_gene1_SE147
5.878857	CD36	Nuc27_gene2_SE147
11.903603	CD36	Nuc27_gene1_SE148
2.874584	CD36	Nuc27_gene2_SE148
11.132493	CD36	Nuc27_gene1_SE149
3.000821	CD36	Nuc27_gene2_SE149
13.728902	CD36	Nuc27_gene1_SE150
4.136441	CD36	Nuc27_gene2_SE150
8.865058	CD36	Nuc28_gene1_SE1
5.413376	CD36	Nuc28_gene1_SE2
6.228824	CD36	Nuc28_gene1_SE3
6.16656	CD36	Nuc28_gene1_SE4
7.580598	CD36	Nuc28_gene1_SE5
6.303824	CD36	Nuc28_gene1_SE6
5.48824	CD36	Nuc28_gene1_SE7
5.308569	CD36	Nuc28_gene1_SE8
5.667263	CD36	Nuc28_gene1_SE9
8.078355	CD36	Nuc28_gene1_SE10
6.519315	CD36	Nuc28_gene1_SE11
8.74745	CD36	Nuc28_gene1_SE12
6.873891	CD36	Nuc28_gene1_SE13
5.301243	CD36	Nuc28_gene1_SE14
5.216643	CD36	Nuc28_gene1_SE15
7.40192	CD36	Nuc28_gene1_SE16
5.943638	CD36	Nuc28_gene1_SE17
4.825813	CD36	Nuc28_gene1_SE18
6.037053	CD36	Nuc28_gene1_SE19
8.170576	CD36	Nuc28_gene1_SE20
3.754079	CD36	Nuc28_gene1_SE21
7.636351	CD36	Nuc28_gene1_SE22
6.945084	CD36	Nuc28_gene1_SE23
4.575181	CD36	Nuc28_gene1_SE24
7.432639	CD36	Nuc28_gene1_SE25
7.860587	CD36	Nuc28_gene1_SE26
5.783425	CD36	Nuc28_gene1_SE27
5.301432	CD36	Nuc28_gene1_SE28
7.549961	CD36	Nuc28_gene1_SE29
5.799899	CD36	Nuc28_gene1_SE30
3.78837	CD36	Nuc28_gene1_SE31
3.116238	CD36	Nuc28_gene1_SE32
2.294405	CD36	Nuc28_gene1_SE33
3.28039	CD36	Nuc28_gene1_SE34
2.908708	CD36	Nuc28_gene1_SE35
4.197139	CD36	Nuc28_gene1_SE36
3.020697	CD36	Nuc28_gene1_SE37
2.40893	CD36	Nuc28_gene1_SE38
4.998454	CD36	Nuc28_gene1_SE39
4.08465	CD36	Nuc28_gene1_SE40
2.147015	CD36	Nuc28_gene1_SE41
3.963913	CD36	Nuc28_gene1_SE42
5.288693	CD36	Nuc28_gene1_SE43
7.121967	CD36	Nuc28_gene1_SE44
3.049366	CD36	Nuc28_gene1_SE45
3.040347	CD36	Nuc28_gene1_SE46
4.330504	CD36	Nuc28_gene1_SE47
7.881901	CD36	Nuc28_gene1_SE48
2.639013	CD36	Nuc28_gene1_SE49
3.222691	CD36	Nuc28_gene1_SE50
6.018049	CD36	Nuc28_gene1_SE51
5.475343	CD36	Nuc28_gene1_SE52
5.037937	CD36	Nuc28_gene1_SE53
5.343281	CD36	Nuc28_gene1_SE54
3.90216	CD36	Nuc28_gene1_SE55
4.124366	CD36	Nuc28_gene1_SE56
4.57715	CD36	Nuc28_gene1_SE57
6.213409	CD36	Nuc28_gene1_SE58
2.450157	CD36	Nuc28_gene1_SE59
2.563745	CD36	Nuc28_gene1_SE60
4.2982	CD36	Nuc28_gene1_SE61
0.864836	CD36	Nuc28_gene1_SE62
7.256425	CD36	Nuc28_gene1_SE63
0.791341	CD36	Nuc28_gene1_SE64
3.217741	CD36	Nuc28_gene1_SE65
3.126419	CD36	Nuc28_gene1_SE66
5.669217	CD36	Nuc28_gene1_SE67
4.329965	CD36	Nuc28_gene1_SE68
4.207885	CD36	Nuc28_gene1_SE69
3.989116	CD36	Nuc28_gene1_SE70
5.595473	CD36	Nuc28_gene1_SE71
4.720668	CD36	Nuc28_gene1_SE72
3.728216	CD36	Nuc29_gene1_SE1
7.145315	CD36	Nuc29_gene2_SE1
6.411441	CD36	Nuc29_gene3_SE1
5.587005	CD36	Nuc29_gene4_SE1
3.723543	CD36	Nuc29_gene1_SE2
3.699863	CD36	Nuc29_gene2_SE2
4.832256	CD36	Nuc29_gene3_SE2
5.130595	CD36	Nuc29_gene4_SE2
4.374162	CD36	Nuc29_gene1_SE3
3.264142	CD36	Nuc29_gene2_SE3
5.584974	CD36	Nuc29_gene3_SE3
5.327296	CD36	Nuc29_gene4_SE3
2.255731	CD36	Nuc29_gene1_SE4
4.080726	CD36	Nuc29_gene2_SE4
3.541042	CD36	Nuc29_gene3_SE4
4.288653	CD36	Nuc29_gene4_SE4
5.027353	CD36	Nuc29_gene1_SE5
5.710494	CD36	Nuc29_gene2_SE5
4.632678	CD36	Nuc29_gene3_SE5
6.577469	CD36	Nuc29_gene4_SE5
3.410275	CD36	Nuc29_gene1_SE6
6.856103	CD36	Nuc29_gene2_SE6
5.675514	CD36	Nuc29_gene3_SE6
4.724179	CD36	Nuc29_gene4_SE6
2.040167	CD36	Nuc29_gene1_SE7
3.581292	CD36	Nuc29_gene2_SE7
4.323167	CD36	Nuc29_gene3_SE7
3.97631	CD36	Nuc29_gene4_SE7
2.900149	CD36	Nuc29_gene1_SE8
5.750272	CD36	Nuc29_gene2_SE8
2.999179	CD36	Nuc29_gene3_SE8
5.101911	CD36	Nuc29_gene4_SE8
3.440335	CD36	Nuc29_gene1_SE9
5.608464	CD36	Nuc29_gene2_SE9
3.235478	CD36	Nuc29_gene3_SE9
5.438526	CD36	Nuc29_gene4_SE9
4.624825	CD36	Nuc29_gene1_SE10
6.269999	CD36	Nuc29_gene2_SE10
3.746857	CD36	Nuc29_gene3_SE10
6.354899	CD36	Nuc29_gene4_SE10
2.822639	CD36	Nuc29_gene1_SE11
3.139565	CD36	Nuc29_gene2_SE11
4.487785	CD36	Nuc29_gene3_SE11
4.258087	CD36	Nuc29_gene4_SE11
1.305479	CD36	Nuc29_gene1_SE12
3.683217	CD36	Nuc29_gene2_SE12
3.750805	CD36	Nuc29_gene3_SE12
